Date,Ticker,Strategy_Equity,Close,BuyHold_Equity
2025-09-02,ADANIENT.NS,97680.61,2273.18359375,86914.31
2025-09-03,ADANIENT.NS,98303.41,2287.677001953125,87468.46
2025-09-04,ADANIENT.NS,97878.2,2277.78173828125,87090.12
2025-09-05,ADANIENT.NS,97989.86,2280.38037109375,87189.48
2025-09-08,ADANIENT.NS,99256.94,2309.8671875,88316.9
2025-09-09,ADANIENT.NS,99287.01,2310.56689453125,88343.65
2025-09-10,ADANIENT.NS,100515.42,2339.154052734375,89436.67
2025-09-11,ADANIENT.NS,103032.39,2397.72802734375,91676.22
2025-09-12,ADANIENT.NS,102740.31,2390.930908203125,91416.34
2025-09-15,ADANIENT.NS,102370.93,2382.334716796875,91087.66
2025-09-16,ADANIENT.NS,103058.16,2398.32763671875,91699.15
2025-09-17,ADANIENT.NS,103169.83,2400.926513671875,91798.52
2025-09-18,ADANIENT.NS,103169.83,2400.926513671875,91798.52
2025-09-19,ADANIENT.NS,108409.94,2522.8720703125,96461.06
2025-09-22,ADANIENT.NS,108409.94,2628.324951171875,100493.01
2025-09-23,ADANIENT.NS,108409.94,2675.203857421875,102285.41
2025-09-24,ADANIENT.NS,108409.94,2618.629150390625,100122.29
2025-09-25,ADANIENT.NS,108409.94,2575.24853515625,98463.65
2025-09-26,ADANIENT.NS,108409.94,2542.563232421875,97213.94
